file_path,province,speaker,duration
binh-đinh/3647027/059.wav,binh-đinh,binh-đinh_3647027,4.48
binh-đinh/3647027/090.wav,binh-đinh,binh-đinh_3647027,4.032
binh-đinh/3647027/030.wav,binh-đinh,binh-đinh_3647027,4.704
binh-đinh/3647027/154.wav,binh-đinh,binh-đinh_3647027,6.848
binh-đinh/3647027/188.wav,binh-đinh,binh-đinh_3647027,9.216
binh-đinh/3647027/022.wav,binh-đinh,binh-đinh_3647027,5.824
binh-đinh/3647027/058.wav,binh-đinh,binh-đinh_3647027,5.28
binh-đinh/3647027/131.wav,binh-đinh,binh-đinh_3647027,4.576
binh-đinh/3647027/132.wav,binh-đinh,binh-đinh_3647027,5.184
binh-đinh/3647027/155.wav,binh-đinh,binh-đinh_3647027,4.32
binh-đinh/3647027/004.wav,binh-đinh,binh-đinh_3647027,4.192
binh-đinh/3647027/103.wav,binh-đinh,binh-đinh_3647027,5.888
binh-đinh/3647027/045.wav,binh-đinh,binh-đinh_3647027,4.224
binh-đinh/3647027/104.wav,binh-đinh,binh-đinh_3647027,4.512
binh-đinh/3647027/007.wav,binh-đinh,binh-đinh_3647027,4.416
binh-đinh/3647027/142.wav,binh-đinh,binh-đinh_3647027,6.496
binh-đinh/3647027/122.wav,binh-đinh,binh-đinh_3647027,3.904
binh-đinh/3647027/091.wav,binh-đinh,binh-đinh_3647027,4.48
binh-đinh/3647027/151.wav,binh-đinh,binh-đinh_3647027,6.112
binh-đinh/3647027/123.wav,binh-đinh,binh-đinh_3647027,3.52
binh-đinh/3647027/144.wav,binh-đinh,binh-đinh_3647027,6.624
binh-đinh/3647027/120.wav,binh-đinh,binh-đinh_3647027,5.6
binh-đinh/3647027/000.wav,binh-đinh,binh-đinh_3647027,3.488
binh-đinh/3647027/168.wav,binh-đinh,binh-đinh_3647027,4.96
binh-đinh/3647027/094.wav,binh-đinh,binh-đinh_3647027,6.56
binh-đinh/3647027/172.wav,binh-đinh,binh-đinh_3647027,4.032
binh-đinh/3647027/130.wav,binh-đinh,binh-đinh_3647027,4.16
binh-đinh/3647027/076.wav,binh-đinh,binh-đinh_3647027,4.416
binh-đinh/3647027/145.wav,binh-đinh,binh-đinh_3647027,4.64
binh-đinh/3647027/037.wav,binh-đinh,binh-đinh_3647027,5.472
binh-đinh/3647027/093.wav,binh-đinh,binh-đinh_3647027,4.672
binh-đinh/3647027/033.wav,binh-đinh,binh-đinh_3647027,4.8
binh-đinh/3647027/175.wav,binh-đinh,binh-đinh_3647027,4.416
binh-đinh/3647027/084.wav,binh-đinh,binh-đinh_3647027,3.936
binh-đinh/3647027/008.wav,binh-đinh,binh-đinh_3647027,6.56
binh-đinh/3647027/028.wav,binh-đinh,binh-đinh_3647027,5.12
binh-đinh/3647027/128.wav,binh-đinh,binh-đinh_3647027,3.808
binh-đinh/3647027/124.wav,binh-đinh,binh-đinh_3647027,4.48
binh-đinh/3647027/032.wav,binh-đinh,binh-đinh_3647027,4.032
binh-đinh/3647027/186.wav,binh-đinh,binh-đinh_3647027,3.648
binh-đinh/3647027/199.wav,binh-đinh,binh-đinh_3647027,4.32
binh-đinh/3647027/111.wav,binh-đinh,binh-đinh_3647027,4.768
binh-đinh/3647027/035.wav,binh-đinh,binh-đinh_3647027,4.448
binh-đinh/3647027/023.wav,binh-đinh,binh-đinh_3647027,7.392
binh-đinh/3647027/143.wav,binh-đinh,binh-đinh_3647027,4.96
binh-đinh/3647027/116.wav,binh-đinh,binh-đinh_3647027,4.288
binh-đinh/3647027/141.wav,binh-đinh,binh-đinh_3647027,3.968
binh-đinh/3647027/113.wav,binh-đinh,binh-đinh_3647027,4.224
binh-đinh/3647027/119.wav,binh-đinh,binh-đinh_3647027,5.024
binh-đinh/3647027/060.wav,binh-đinh,binh-đinh_3647027,4.416
binh-đinh/3647027/173.wav,binh-đinh,binh-đinh_3647027,5.536
binh-đinh/3647027/118.wav,binh-đinh,binh-đinh_3647027,6.336
binh-đinh/3647027/079.wav,binh-đinh,binh-đinh_3647027,4.192
binh-đinh/3647027/074.wav,binh-đinh,binh-đinh_3647027,3.872
binh-đinh/3647027/025.wav,binh-đinh,binh-đinh_3647027,5.248
binh-đinh/3647027/149.wav,binh-đinh,binh-đinh_3647027,4.8
binh-đinh/3647027/016.wav,binh-đinh,binh-đinh_3647027,4.16
binh-đinh/3647027/158.wav,binh-đinh,binh-đinh_3647027,4.128
binh-đinh/3647027/051.wav,binh-đinh,binh-đinh_3647027,5.952
binh-đinh/3647027/075.wav,binh-đinh,binh-đinh_3647027,5.248
binh-đinh/3647027/117.wav,binh-đinh,binh-đinh_3647027,5.312
binh-đinh/3647027/148.wav,binh-đinh,binh-đinh_3647027,3.808
binh-đinh/3647027/106.wav,binh-đinh,binh-đinh_3647027,5.6
binh-đinh/3647027/003.wav,binh-đinh,binh-đinh_3647027,4.352
binh-đinh/3647027/190.wav,binh-đinh,binh-đinh_3647027,4.544
binh-đinh/3647027/011.wav,binh-đinh,binh-đinh_3647027,4.672
binh-đinh/3647027/177.wav,binh-đinh,binh-đinh_3647027,3.616
binh-đinh/3647027/063.wav,binh-đinh,binh-đinh_3647027,4.608
binh-đinh/3647027/040.wav,binh-đinh,binh-đinh_3647027,6.656
binh-đinh/3647027/153.wav,binh-đinh,binh-đinh_3647027,6.56
binh-đinh/3647027/152.wav,binh-đinh,binh-đinh_3647027,4.48
binh-đinh/3647027/085.wav,binh-đinh,binh-đinh_3647027,5.12
binh-đinh/3647027/134.wav,binh-đinh,binh-đinh_3647027,4.192
binh-đinh/3647027/183.wav,binh-đinh,binh-đinh_3647027,4.096
binh-đinh/3647027/133.wav,binh-đinh,binh-đinh_3647027,6.016
binh-đinh/3647027/185.wav,binh-đinh,binh-đinh_3647027,4.352
binh-đinh/3647027/013.wav,binh-đinh,binh-đinh_3647027,5.152
binh-đinh/3647027/067.wav,binh-đinh,binh-đinh_3647027,5.728
binh-đinh/3647027/184.wav,binh-đinh,binh-đinh_3647027,4.48
binh-đinh/3647027/039.wav,binh-đinh,binh-đinh_3647027,4.064
binh-đinh/3647027/095.wav,binh-đinh,binh-đinh_3647027,4.512
binh-đinh/3647027/087.wav,binh-đinh,binh-đinh_3647027,4.128
binh-đinh/3647027/049.wav,binh-đinh,binh-đinh_3647027,4.448
binh-đinh/3647027/057.wav,binh-đinh,binh-đinh_3647027,4.928
binh-đinh/3647027/068.wav,binh-đinh,binh-đinh_3647027,6.016
binh-đinh/3647027/107.wav,binh-đinh,binh-đinh_3647027,4.864
binh-đinh/3647027/167.wav,binh-đinh,binh-đinh_3647027,5.28
binh-đinh/3647027/042.wav,binh-đinh,binh-đinh_3647027,5.376
binh-đinh/3647027/006.wav,binh-đinh,binh-đinh_3647027,4.544
binh-đinh/3647027/198.wav,binh-đinh,binh-đinh_3647027,5.952
binh-đinh/3647027/169.wav,binh-đinh,binh-đinh_3647027,3.36
binh-đinh/3647027/105.wav,binh-đinh,binh-đinh_3647027,4.864
binh-đinh/3647027/136.wav,binh-đinh,binh-đinh_3647027,4.032
binh-đinh/3647027/092.wav,binh-đinh,binh-đinh_3647027,3.84
binh-đinh/3647027/166.wav,binh-đinh,binh-đinh_3647027,4.96
binh-đinh/3647027/129.wav,binh-đinh,binh-đinh_3647027,4.224
binh-đinh/3647027/026.wav,binh-đinh,binh-đinh_3647027,6.08
binh-đinh/3647027/041.wav,binh-đinh,binh-đinh_3647027,4.544
binh-đinh/3647027/147.wav,binh-đinh,binh-đinh_3647027,5.728
binh-đinh/3647027/174.wav,binh-đinh,binh-đinh_3647027,4.224
binh-đinh/3647027/161.wav,binh-đinh,binh-đinh_3647027,4.992
binh-đinh/3647027/179.wav,binh-đinh,binh-đinh_3647027,4.832
binh-đinh/3647027/127.wav,binh-đinh,binh-đinh_3647027,5.12
binh-đinh/3600824/195.wav,binh-đinh,binh-đinh_3600824,5.376
binh-đinh/3600824/072.wav,binh-đinh,binh-đinh_3600824,3.616
binh-đinh/3600824/125.wav,binh-đinh,binh-đinh_3600824,5.248
binh-đinh/3600824/135.wav,binh-đinh,binh-đinh_3600824,3.84
binh-đinh/3600824/089.wav,binh-đinh,binh-đinh_3600824,4.96
binh-đinh/3600824/083.wav,binh-đinh,binh-đinh_3600824,4.992
binh-đinh/3647027/081.wav,binh-đinh,binh-đinh_3647027,5.632
binh-đinh/3600824/044.wav,binh-đinh,binh-đinh_3600824,6.72
binh-đinh/3600824/181.wav,binh-đinh,binh-đinh_3600824,3.68
binh-đinh/3600824/002.wav,binh-đinh,binh-đinh_3600824,5.088
binh-đinh/3600824/001.wav,binh-đinh,binh-đinh_3600824,3.968
binh-đinh/3600824/005.wav,binh-đinh,binh-đinh_3600824,5.12
binh-đinh/3600824/043.wav,binh-đinh,binh-đinh_3600824,5.696
binh-đinh/3600824/192.wav,binh-đinh,binh-đinh_3600824,5.216
binh-đinh/3600824/017.wav,binh-đinh,binh-đinh_3600824,6.592
binh-đinh/3600824/112.wav,binh-đinh,binh-đinh_3600824,3.936
binh-đinh/3600824/065.wav,binh-đinh,binh-đinh_3600824,4.318625
binh-đinh/3600824/180.wav,binh-đinh,binh-đinh_3600824,6.624
binh-đinh/3600824/097.wav,binh-đinh,binh-đinh_3600824,4.928
binh-đinh/3600824/156.wav,binh-đinh,binh-đinh_3600824,3.84
binh-đinh/3600824/139.wav,binh-đinh,binh-đinh_3600824,3.872
binh-đinh/3600824/137.wav,binh-đinh,binh-đinh_3600824,3.872
binh-đinh/3600824/162.wav,binh-đinh,binh-đinh_3600824,6.272
binh-đinh/3600824/053.wav,binh-đinh,binh-đinh_3600824,4.672
binh-đinh/3600824/140.wav,binh-đinh,binh-đinh_3600824,5.536
binh-đinh/3600824/193.wav,binh-đinh,binh-đinh_3600824,5.408
binh-đinh/3600824/064.wav,binh-đinh,binh-đinh_3600824,6.272
binh-đinh/3600824/036.wav,binh-đinh,binh-đinh_3600824,4.64
binh-đinh/3600824/165.wav,binh-đinh,binh-đinh_3600824,5.12
binh-đinh/3600824/071.wav,binh-đinh,binh-đinh_3600824,4.448
binh-đinh/3600824/110.wav,binh-đinh,binh-đinh_3600824,4.448
binh-đinh/3600824/196.wav,binh-đinh,binh-đinh_3600824,4.608
binh-đinh/3600824/078.wav,binh-đinh,binh-đinh_3600824,3.968
binh-đinh/3600824/031.wav,binh-đinh,binh-đinh_3600824,5.12
binh-đinh/3600824/160.wav,binh-đinh,binh-đinh_3600824,3.974625
binh-đinh/3600824/015.wav,binh-đinh,binh-đinh_3600824,3.424
binh-đinh/3600824/027.wav,binh-đinh,binh-đinh_3600824,6.272
binh-đinh/3600824/088.wav,binh-đinh,binh-đinh_3600824,5.152
binh-đinh/3600824/024.wav,binh-đinh,binh-đinh_3600824,3.936
binh-đinh/3600824/138.wav,binh-đinh,binh-đinh_3600824,4.032
binh-đinh/3600824/046.wav,binh-đinh,binh-đinh_3600824,3.552
binh-đinh/3600824/022.wav,binh-đinh,binh-đinh_3600824,4.32
binh-đinh/3600824/154.wav,binh-đinh,binh-đinh_3600824,6.816
binh-đinh/3600824/058.wav,binh-đinh,binh-đinh_3600824,4.8
binh-đinh/3600824/059.wav,binh-đinh,binh-đinh_3600824,4.544
binh-đinh/3600824/163.wav,binh-đinh,binh-đinh_3600824,3.584
binh-đinh/3600824/103.wav,binh-đinh,binh-đinh_3600824,5.632
binh-đinh/3600824/090.wav,binh-đinh,binh-đinh_3600824,4.768
binh-đinh/3600824/004.wav,binh-đinh,binh-đinh_3600824,5.12
binh-đinh/3600824/070.wav,binh-đinh,binh-đinh_3600824,6.4
binh-đinh/3600824/045.wav,binh-đinh,binh-đinh_3600824,5.6
binh-đinh/3600824/069.wav,binh-đinh,binh-đinh_3600824,3.968
binh-đinh/3600824/030.wav,binh-đinh,binh-đinh_3600824,4.64
binh-đinh/3600824/142.wav,binh-đinh,binh-đinh_3600824,4.448
binh-đinh/3600824/122.wav,binh-đinh,binh-đinh_3600824,4.96
binh-đinh/3600824/131.wav,binh-đinh,binh-đinh_3600824,4.672
binh-đinh/3600824/007.wav,binh-đinh,binh-đinh_3600824,3.36
binh-đinh/3600824/104.wav,binh-đinh,binh-đinh_3600824,4.672
binh-đinh/3600824/144.wav,binh-đinh,binh-đinh_3600824,5.216
binh-đinh/3600824/014.wav,binh-đinh,binh-đinh_3600824,3.36
binh-đinh/3600824/187.wav,binh-đinh,binh-đinh_3600824,5.408
binh-đinh/3600824/091.wav,binh-đinh,binh-đinh_3600824,3.424
binh-đinh/3600824/123.wav,binh-đinh,binh-đinh_3600824,4.992
binh-đinh/3600824/168.wav,binh-đinh,binh-đinh_3600824,3.936
binh-đinh/3600824/000.wav,binh-đinh,binh-đinh_3600824,4.576
binh-đinh/3600824/151.wav,binh-đinh,binh-đinh_3600824,4.8
binh-đinh/3600824/047.wav,binh-đinh,binh-đinh_3600824,5.088
binh-đinh/3600824/172.wav,binh-đinh,binh-đinh_3600824,6.944
binh-đinh/3600824/033.wav,binh-đinh,binh-đinh_3600824,4.192
binh-đinh/3600824/094.wav,binh-đinh,binh-đinh_3600824,3.36
binh-đinh/3600824/048.wav,binh-đinh,binh-đinh_3600824,3.776
binh-đinh/3600824/145.wav,binh-đinh,binh-đinh_3600824,5.12
binh-đinh/3600824/170.wav,binh-đinh,binh-đinh_3600824,5.056
binh-đinh/3600824/130.wav,binh-đinh,binh-đinh_3600824,5.664
binh-đinh/3600824/109.wav,binh-đinh,binh-đinh_3600824,4.32
binh-đinh/3600824/175.wav,binh-đinh,binh-đinh_3600824,4.032
binh-đinh/3600824/076.wav,binh-đinh,binh-đinh_3600824,5.606625
binh-đinh/3600824/037.wav,binh-đinh,binh-đinh_3600824,4.448
binh-đinh/3600824/028.wav,binh-đinh,binh-đinh_3600824,4.928
binh-đinh/3600824/146.wav,binh-đinh,binh-đinh_3600824,5.856
binh-đinh/3600824/080.wav,binh-đinh,binh-đinh_3600824,4.48
binh-đinh/3600824/128.wav,binh-đinh,binh-đinh_3600824,4.64
binh-đinh/3600824/194.wav,binh-đinh,binh-đinh_3600824,5.088
binh-đinh/3600824/008.wav,binh-đinh,binh-đinh_3600824,4.608
binh-đinh/3600824/084.wav,binh-đinh,binh-đinh_3600824,4.608
binh-đinh/3600824/121.wav,binh-đinh,binh-đinh_3600824,4.96
binh-đinh/3600824/182.wav,binh-đinh,binh-đinh_3600824,5.294625
binh-đinh/3600824/035.wav,binh-đinh,binh-đinh_3600824,4.896
binh-đinh/3600824/150.wav,binh-đinh,binh-đinh_3600824,7.264
binh-đinh/3600824/124.wav,binh-đinh,binh-đinh_3600824,4.256
binh-đinh/3600824/032.wav,binh-đinh,binh-đinh_3600824,6.432
binh-đinh/3600824/111.wav,binh-đinh,binh-đinh_3600824,5.408
binh-đinh/3600824/060.wav,binh-đinh,binh-đinh_3600824,5.76
binh-đinh/3600824/157.wav,binh-đinh,binh-đinh_3600824,6.784
binh-đinh/3600824/186.wav,binh-đinh,binh-đinh_3600824,4.576
binh-đinh/3600824/143.wav,binh-đinh,binh-đinh_3600824,4.416
binh-đinh/3600824/062.wav,binh-đinh,binh-đinh_3600824,3.744
binh-đinh/3600824/119.wav,binh-đinh,binh-đinh_3600824,5.312
binh-đinh/3600824/191.wav,binh-đinh,binh-đinh_3600824,5.28
binh-đinh/3600824/141.wav,binh-đinh,binh-đinh_3600824,4.96
binh-đinh/3600824/023.wav,binh-đinh,binh-đinh_3600824,4.544
binh-đinh/3600824/025.wav,binh-đinh,binh-đinh_3600824,5.536
binh-đinh/3600824/173.wav,binh-đinh,binh-đinh_3600824,4.896
binh-đinh/3600824/010.wav,binh-đinh,binh-đinh_3600824,8.384
binh-đinh/3600824/113.wav,binh-đinh,binh-đinh_3600824,4.128
binh-đinh/3600824/016.wav,binh-đinh,binh-đinh_3600824,3.744
binh-đinh/3600824/106.wav,binh-đinh,binh-đinh_3600824,5.504
binh-đinh/3600824/114.wav,binh-đinh,binh-đinh_3600824,4.992
binh-đinh/3600824/117.wav,binh-đinh,binh-đinh_3600824,3.574625
binh-đinh/3600824/051.wav,binh-đinh,binh-đinh_3600824,3.264
binh-đinh/3600824/189.wav,binh-đinh,binh-đinh_3600824,3.968
binh-đinh/3600824/152.wav,binh-đinh,binh-đinh_3600824,4.288
binh-đinh/3600824/158.wav,binh-đinh,binh-đinh_3600824,5.358625
binh-đinh/3600824/085.wav,binh-đinh,binh-đinh_3600824,4.0
binh-đinh/3600824/011.wav,binh-đinh,binh-đinh_3600824,6.56
binh-đinh/3600824/075.wav,binh-đinh,binh-đinh_3600824,3.872
binh-đinh/3600824/149.wav,binh-đinh,binh-đinh_3600824,5.6
binh-đinh/3600824/029.wav,binh-đinh,binh-đinh_3600824,4.790625
binh-đinh/3600824/185.wav,binh-đinh,binh-đinh_3600824,6.144
binh-đinh/3600824/100.wav,binh-đinh,binh-đinh_3600824,7.488
binh-đinh/3600824/067.wav,binh-đinh,binh-đinh_3600824,5.312
binh-đinh/3600824/063.wav,binh-đinh,binh-đinh_3600824,5.312
binh-đinh/3600824/183.wav,binh-đinh,binh-đinh_3600824,4.128
binh-đinh/3600824/013.wav,binh-đinh,binh-đinh_3600824,4.288
binh-đinh/3600824/021.wav,binh-đinh,binh-đinh_3600824,5.408
binh-đinh/3600824/133.wav,binh-đinh,binh-đinh_3600824,3.936
binh-đinh/3600824/055.wav,binh-đinh,binh-đinh_3600824,4.288
binh-đinh/3600824/042.wav,binh-đinh,binh-đinh_3600824,4.928
binh-đinh/3600824/095.wav,binh-đinh,binh-đinh_3600824,3.072
binh-đinh/3600824/098.wav,binh-đinh,binh-đinh_3600824,4.8
binh-đinh/3600824/087.wav,binh-đinh,binh-đinh_3600824,5.28
binh-đinh/3600824/056.wav,binh-đinh,binh-đinh_3600824,4.352
binh-đinh/3600824/039.wav,binh-đinh,binh-đinh_3600824,5.632
binh-đinh/3600824/198.wav,binh-đinh,binh-đinh_3600824,5.062625
binh-đinh/3600824/057.wav,binh-đinh,binh-đinh_3600824,5.472
binh-đinh/3600824/049.wav,binh-đinh,binh-đinh_3600824,3.456
binh-đinh/3600824/105.wav,binh-đinh,binh-đinh_3600824,5.088
binh-đinh/3600824/006.wav,binh-đinh,binh-đinh_3600824,2.784
binh-đinh/3600824/167.wav,binh-đinh,binh-đinh_3600824,5.568
binh-đinh/3600824/166.wav,binh-đinh,binh-đinh_3600824,5.248
binh-đinh/3600824/019.wav,binh-đinh,binh-đinh_3600824,4.736
binh-đinh/3600824/169.wav,binh-đinh,binh-đinh_3600824,4.096
binh-đinh/3600824/136.wav,binh-đinh,binh-đinh_3600824,3.488
binh-đinh/3600824/026.wav,binh-đinh,binh-đinh_3600824,5.398625
binh-đinh/3600824/129.wav,binh-đinh,binh-đinh_3600824,5.664
binh-đinh/3600824/034.wav,binh-đinh,binh-đinh_3600824,4.896
binh-đinh/3600824/041.wav,binh-đinh,binh-đinh_3600824,4.544
binh-đinh/3600824/161.wav,binh-đinh,binh-đinh_3600824,5.216
binh-đinh/3600824/127.wav,binh-đinh,binh-đinh_3600824,5.312
binh-đinh/3600824/147.wav,binh-đinh,binh-đinh_3600824,5.632
binh-đinh/3600824/179.wav,binh-đinh,binh-đinh_3600824,4.288
binh-đinh/3609332/125.wav,binh-đinh,binh-đinh_3609332,4.352
binh-đinh/3609332/072.wav,binh-đinh,binh-đinh_3609332,5.856
binh-đinh/3600824/174.wav,binh-đinh,binh-đinh_3600824,5.024
binh-đinh/3609332/195.wav,binh-đinh,binh-đinh_3609332,5.536
binh-đinh/3609332/096.wav,binh-đinh,binh-đinh_3609332,3.776
binh-đinh/3609332/135.wav,binh-đinh,binh-đinh_3609332,4.064
binh-đinh/3609332/181.wav,binh-đinh,binh-đinh_3609332,4.736
binh-đinh/3609332/089.wav,binh-đinh,binh-đinh_3609332,5.696
binh-đinh/3609332/077.wav,binh-đinh,binh-đinh_3609332,5.024
binh-đinh/3609332/180.wav,binh-đinh,binh-đinh_3609332,3.744
binh-đinh/3609332/083.wav,binh-đinh,binh-đinh_3609332,5.056
binh-đinh/3609332/005.wav,binh-đinh,binh-đinh_3609332,3.552
binh-đinh/3609332/044.wav,binh-đinh,binh-đinh_3609332,6.464
binh-đinh/3609332/178.wav,binh-đinh,binh-đinh_3609332,4.896
binh-đinh/3609332/156.wav,binh-đinh,binh-đinh_3609332,3.04
binh-đinh/3609332/115.wav,binh-đinh,binh-đinh_3609332,5.504
binh-đinh/3609332/001.wav,binh-đinh,binh-đinh_3609332,2.144
binh-đinh/3609332/065.wav,binh-đinh,binh-đinh_3609332,4.576
binh-đinh/3609332/192.wav,binh-đinh,binh-đinh_3609332,6.464
binh-đinh/3609332/020.wav,binh-đinh,binh-đinh_3609332,5.504
binh-đinh/3609332/043.wav,binh-đinh,binh-đinh_3609332,5.664
binh-đinh/3609332/002.wav,binh-đinh,binh-đinh_3609332,3.744
binh-đinh/3609332/097.wav,binh-đinh,binh-đinh_3609332,5.12
binh-đinh/3609332/112.wav,binh-đinh,binh-đinh_3609332,4.576
binh-đinh/3609332/017.wav,binh-đinh,binh-đinh_3609332,6.464
binh-đinh/3609332/108.wav,binh-đinh,binh-đinh_3609332,5.344
binh-đinh/3609332/137.wav,binh-đinh,binh-đinh_3609332,4.096
binh-đinh/3609332/197.wav,binh-đinh,binh-đinh_3609332,4.736
binh-đinh/3609332/061.wav,binh-đinh,binh-đinh_3609332,4.736
binh-đinh/3609332/064.wav,binh-đinh,binh-đinh_3609332,4.64
binh-đinh/3609332/193.wav,binh-đinh,binh-đinh_3609332,3.808
binh-đinh/3609332/140.wav,binh-đinh,binh-đinh_3609332,5.056
binh-đinh/3609332/196.wav,binh-đinh,binh-đinh_3609332,5.408
binh-đinh/3609332/162.wav,binh-đinh,binh-đinh_3609332,3.648
binh-đinh/3609332/110.wav,binh-đinh,binh-đinh_3609332,4.064
binh-đinh/3609332/050.wav,binh-đinh,binh-đinh_3609332,6.24
binh-đinh/3609332/053.wav,binh-đinh,binh-đinh_3609332,5.632
binh-đinh/3609332/165.wav,binh-đinh,binh-đinh_3609332,6.176
binh-đinh/3609332/164.wav,binh-đinh,binh-đinh_3609332,4.992
binh-đinh/3609332/036.wav,binh-đinh,binh-đinh_3609332,4.448
binh-đinh/3609332/009.wav,binh-đinh,binh-đinh_3609332,5.44
binh-đinh/3609332/071.wav,binh-đinh,binh-đinh_3609332,4.672
binh-đinh/3609332/126.wav,binh-đinh,binh-đinh_3609332,4.096
binh-đinh/3609332/078.wav,binh-đinh,binh-đinh_3609332,4.256
binh-đinh/3609332/160.wav,binh-đinh,binh-đinh_3609332,5.504
binh-đinh/3609332/027.wav,binh-đinh,binh-đinh_3609332,6.24
binh-đinh/3609332/038.wav,binh-đinh,binh-đinh_3609332,4.48
binh-đinh/3609332/138.wav,binh-đinh,binh-đinh_3609332,4.928
binh-đinh/3609332/015.wav,binh-đinh,binh-đinh_3609332,4.448
binh-đinh/3609332/154.wav,binh-đinh,binh-đinh_3609332,6.464
binh-đinh/3609332/088.wav,binh-đinh,binh-đinh_3609332,6.464
binh-đinh/3609332/188.wav,binh-đinh,binh-đinh_3609332,5.152
binh-đinh/3609332/082.wav,binh-đinh,binh-đinh_3609332,5.472
binh-đinh/3609332/022.wav,binh-đinh,binh-đinh_3609332,5.76
binh-đinh/3609332/024.wav,binh-đinh,binh-đinh_3609332,3.872
binh-đinh/3609332/031.wav,binh-đinh,binh-đinh_3609332,3.456
binh-đinh/3609332/046.wav,binh-đinh,binh-đinh_3609332,5.664
binh-đinh/3609332/059.wav,binh-đinh,binh-đinh_3609332,5.984
binh-đinh/3609332/090.wav,binh-đinh,binh-đinh_3609332,4.8
binh-đinh/3609332/004.wav,binh-đinh,binh-đinh_3609332,3.392
binh-đinh/3609332/163.wav,binh-đinh,binh-đinh_3609332,6.176
binh-đinh/3609332/132.wav,binh-đinh,binh-đinh_3609332,6.72
binh-đinh/3609332/070.wav,binh-đinh,binh-đinh_3609332,5.984
binh-đinh/3609332/103.wav,binh-đinh,binh-đinh_3609332,3.584
binh-đinh/3609332/045.wav,binh-đinh,binh-đinh_3609332,4.0
binh-đinh/3609332/018.wav,binh-đinh,binh-đinh_3609332,5.824
binh-đinh/3609332/144.wav,binh-đinh,binh-đinh_3609332,5.28
binh-đinh/3609332/007.wav,binh-đinh,binh-đinh_3609332,4.832
binh-đinh/3609332/155.wav,binh-đinh,binh-đinh_3609332,4.544
binh-đinh/3609332/131.wav,binh-đinh,binh-đinh_3609332,2.24
binh-đinh/3609332/091.wav,binh-đinh,binh-đinh_3609332,5.728
binh-đinh/3609332/123.wav,binh-đinh,binh-đinh_3609332,5.12
binh-đinh/3609332/073.wav,binh-đinh,binh-đinh_3609332,5.568
binh-đinh/3609332/122.wav,binh-đinh,binh-đinh_3609332,4.32
binh-đinh/3609332/000.wav,binh-đinh,binh-đinh_3609332,4.416
binh-đinh/3609332/048.wav,binh-đinh,binh-đinh_3609332,4.16
binh-đinh/3609332/187.wav,binh-đinh,binh-đinh_3609332,5.28
binh-đinh/3609332/168.wav,binh-đinh,binh-đinh_3609332,5.12
binh-đinh/3609332/145.wav,binh-đinh,binh-đinh_3609332,5.504
binh-đinh/3609332/033.wav,binh-đinh,binh-đinh_3609332,4.416
binh-đinh/3609332/120.wav,binh-đinh,binh-đinh_3609332,3.392
binh-đinh/3609332/093.wav,binh-đinh,binh-đinh_3609332,4.896
binh-đinh/3609332/172.wav,binh-đinh,binh-đinh_3609332,4.32
binh-đinh/3609332/076.wav,binh-đinh,binh-đinh_3609332,6.432
binh-đinh/3609332/037.wav,binh-đinh,binh-đinh_3609332,4.32
binh-đinh/3609332/080.wav,binh-đinh,binh-đinh_3609332,4.576
binh-đinh/3609332/130.wav,binh-đinh,binh-đinh_3609332,3.232
binh-đinh/3609332/128.wav,binh-đinh,binh-đinh_3609332,4.96
binh-đinh/3609332/109.wav,binh-đinh,binh-đinh_3609332,5.376
binh-đinh/3609332/194.wav,binh-đinh,binh-đinh_3609332,1.984
binh-đinh/3609332/121.wav,binh-đinh,binh-đinh_3609332,4.352
binh-đinh/3609332/084.wav,binh-đinh,binh-đinh_3609332,3.52
binh-đinh/3609332/175.wav,binh-đinh,binh-đinh_3609332,6.176
binh-đinh/3609332/124.wav,binh-đinh,binh-đinh_3609332,7.04
binh-đinh/3609332/111.wav,binh-đinh,binh-đinh_3609332,3.456
binh-đinh/3609332/010.wav,binh-đinh,binh-đinh_3609332,3.456
binh-đinh/3609332/150.wav,binh-đinh,binh-đinh_3609332,5.312
binh-đinh/3609332/099.wav,binh-đinh,binh-đinh_3609332,1.376
binh-đinh/3609332/035.wav,binh-đinh,binh-đinh_3609332,5.088
binh-đinh/3609332/028.wav,binh-đinh,binh-đinh_3609332,4.8
binh-đinh/3609332/199.wav,binh-đinh,binh-đinh_3609332,4.416
binh-đinh/3609332/182.wav,binh-đinh,binh-đinh_3609332,4.32
binh-đinh/3609332/116.wav,binh-đinh,binh-đinh_3609332,5.312
binh-đinh/3609332/101.wav,binh-đinh,binh-đinh_3609332,2.848
binh-đinh/3609332/191.wav,binh-đinh,binh-đinh_3609332,5.024
binh-đinh/3609332/143.wav,binh-đinh,binh-đinh_3609332,5.824
binh-đinh/3609332/074.wav,binh-đinh,binh-đinh_3609332,7.328
binh-đinh/3609332/186.wav,binh-đinh,binh-đinh_3609332,3.424
binh-đinh/3609332/023.wav,binh-đinh,binh-đinh_3609332,4.224
binh-đinh/3609332/025.wav,binh-đinh,binh-đinh_3609332,0.928
binh-đinh/3609332/141.wav,binh-đinh,binh-đinh_3609332,5.056
binh-đinh/3609332/189.wav,binh-đinh,binh-đinh_3609332,5.056
binh-đinh/3609332/173.wav,binh-đinh,binh-đinh_3609332,5.6
